Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD
Date,,,,,,
2024-09-24,152.89215087890625,152.89215087890625,153.53628540039062,143.30413818359375,144.8149871826172,2927238360
2024-09-25,148.02342224121094,148.02342224121094,153.54763793945312,147.45013427734375,152.89096069335938,2138602628
2024-09-26,155.5760955810547,155.5760955810547,157.858154296875,146.87075805664062,148.02110290527344,3009969111
2024-09-27,157.74993896484375,157.74993896484375,160.9813995361328,154.13027954101562,155.5760955810547,2765830721
2024-09-28,156.9124298095703,156.9124298095703,159.34521484375,155.29931640625,157.7519073486328,1300870644
2024-09-29,158.62916564941406,158.62916564941406,161.62306213378906,155.2430877685547,156.9124298095703,1773980028
2024-09-30,152.61846923828125,152.61846923828125,159.50892639160156,152.01983642578125,158.63241577148438,2376780676
2024-10-01,145.28988647460938,145.28988647460938,157.25819396972656,142.8423309326172,152.61846923828125,3656164855
2024-10-02,140.38555908203125,140.38555908203125,148.82568359375,138.9187469482422,145.28988647460938,2892264150
2024-10-03,136.78518676757812,136.78518676757812,142.80543518066406,133.55316162109375,140.38490295410156,2914986844
2024-10-04,143.17227172851562,143.17227172851562,144.42678833007812,136.0756378173828,136.78518676757812,2361841303
2024-10-05,142.7117462158203,142.7117462158203,144.83428955078125,141.16966247558594,143.17227172851562,1113937760
2024-10-06,146.44236755371094,146.44236755371094,146.62001037597656,142.11424255371094,142.7117156982422,1168715645
2024-10-07,143.99179077148438,143.99179077148438,152.1038360595703,143.60458374023438,146.44354248046875,2678803498
2024-10-08,143.39442443847656,143.39442443847656,145.44879150390625,141.2363739013672,143.99179077148438,1710617951
2024-10-09,139.31553649902344,139.31553649902344,145.1295166015625,138.7974395751953,143.3953399658203,1697499287
2024-10-10,138.88841247558594,138.88841247558594,140.58058166503906,135.58270263671875,139.3137664794922,1770157917
2024-10-11,145.3811492919922,145.3811492919922,146.43063354492188,138.755859375,138.88674926757812,1797846253
2024-10-12,146.5002899169922,146.5002899169922,147.13690185546875,144.7617645263672,145.3811492919922,1118630507
2024-10-13,147.5724334716797,147.5724334716797,148.7133331298828,144.62364196777344,146.50033569335938,1294444111
2024-10-14,157.44512939453125,157.44512939453125,157.7541046142578,147.00582885742188,147.57025146484375,2929339176
2024-10-15,154.7206268310547,154.7206268310547,158.71575927734375,150.90951538085938,157.44512939453125,3451652506
2024-10-16,154.23422241210938,154.23422241210938,158.1370391845703,153.08169555664062,154.7206268310547,2397546608
2024-10-17,150.31602478027344,150.31602478027344,155.5516357421875,147.94349670410156,154.23817443847656,2157747733
2024-10-18,154.97593688964844,154.97593688964844,156.53741455078125,149.70101928710938,150.3227081298828,1754226839
2024-10-19,159.6393585205078,159.6393585205078,159.71041870117188,153.91282653808594,154.97593688964844,1440375026
2024-10-20,166.9398193359375,166.9398193359375,167.5856475830078,157.76573181152344,159.64122009277344,2579198899
2024-10-21,166.2168731689453,166.2168731689453,171.4306640625,161.8105010986328,166.93861389160156,3924173188
2024-10-22,167.26014709472656,167.26014709472656,170.7600860595703,163.28536987304688,166.2176055908203,3470792372
2024-10-23,170.9324951171875,170.9324951171875,173.8150177001953,164.19381713867188,167.26063537597656,3861697575
2024-10-24,177.1569366455078,177.1569366455078,178.99530029296875,170.5173797607422,171.11087036132812,3529481044
2024-10-25,164.75689697265625,164.75689697265625,177.1919403076172,160.0352783203125,177.15713500976562,4869966180
2024-10-26,170.70596313476562,170.70596313476562,172.8228302001953,162.443359375,164.75599670410156,2755373492
2024-10-27,176.5491943359375,176.5491943359375,177.89515686035156,170.19244384765625,170.70596313476562,2427933420
2024-10-28,178.1049041748047,178.1049041748047,179.40797424316406,172.87225341796875,176.55368041992188,3623055701
2024-10-29,179.36074829101562,179.36074829101562,183.03944396972656,176.85548400878906,178.1036376953125,3919545873
2024-10-30,174.9249725341797,174.9249725341797,181.1526641845703,173.39939880371094,179.36074829101562,2772422773
2024-10-31,168.42999267578125,168.42999267578125,176.27984619140625,167.5767822265625,174.92507934570312,2652620406
2024-11-01,166.2621307373047,166.2621307373047,173.8500213623047,164.0325469970703,168.4302215576172,3157093060
2024-11-02,166.01034545898438,166.01034545898438,168.4605712890625,162.38702392578125,166.2621307373047,1618170398
2024-11-03,162.55130004882812,162.55130004882812,166.37632751464844,158.1367645263672,166.01034545898438,2645801646
2024-11-04,157.74710083007812,157.74710083007812,164.71389770507812,155.16552734375,162.55169677734375,2809006700
2024-11-05,166.72239685058594,166.72239685058594,169.12664794921875,156.98818969726562,157.74710083007812,3243848057
2024-11-06,186.9547882080078,186.9547882080078,189.9154815673828,166.6982421875,166.72239685058594,9822932731
2024-11-07,196.3345947265625,196.3345947265625,197.90093994140625,186.13604736328125,186.9547882080078,4700842780
2024-11-08,199.9390106201172,199.9390106201172,204.96975708007812,196.02374267578125,196.3345947265625,5673142495
2024-11-09,200.19491577148438,200.19491577148438,203.3472900390625,195.47410583496094,199.93960571289062,3363617004
2024-11-10,210.6137237548828,210.6137237548828,215.1790771484375,198.9831085205078,200.19595336914062,8564655765
2024-11-11,222.6416778564453,222.6416778564453,223.2198028564453,204.5623016357422,210.6137237548828,10290809023
2024-11-12,212.2318115234375,212.2318115234375,225.0115203857422,205.44786071777344,222.6416778564453,11308516682
2024-11-13,215.18455505371094,215.18455505371094,220.3391876220703,201.4705810546875,212.2080078125,11296665808
2024-11-14,209.2190704345703,209.2190704345703,222.63914489746094,207.49681091308594,215.18446350097656,8094554275
2024-11-15,218.09490966796875,218.09490966796875,219.53878784179688,204.82801818847656,209.23623657226562,6109860311
2024-11-16,215.8488311767578,215.8488311767578,221.66236877441406,213.80477905273438,218.56936645507812,4698955745
2024-11-17,237.57553100585938,237.57553100585938,241.23533630371094,212.72816467285156,215.84779357910156,9981076722
2024-11-18,239.79425048828125,239.79425048828125,248.19281005859375,234.4010467529297,237.57553100585938,8798714213
2024-11-19,238.09754943847656,238.09754943847656,247.09056091308594,234.15306091308594,239.80088806152344,6711919414
2024-11-20,235.4236602783203,235.4236602783203,242.10787963867188,230.91055297851562,238.0925750732422,6454141445
2024-11-21,257.0658874511719,257.0658874511719,259.0535583496094,230.34156799316406,235.42739868164062,10735314060
2024-11-22,256.5186767578125,256.5186767578125,263.70086669921875,252.1354217529297,257.0814208984375,7249493783
2024-11-23,255.1785125732422,255.1785125732422,263.83154296875,253.18743896484375,256.5181579589844,6234742858
2024-11-24,252.91952514648438,252.91952514648438,259.6256408691406,243.12216186523438,255.1785125732422,5330146683
2024-11-25,234.4466094970703,234.4466094970703,256.4226989746094,231.55198669433594,252.9160614013672,6616015635
2024-11-26,230.9781951904297,230.9781951904297,239.63780212402344,222.9571990966797,234.4456787109375,6996936265
2024-11-27,242.30221557617188,242.30221557617188,243.1248016357422,228.1300506591797,230.9722137451172,5381404312
2024-11-28,237.76400756835938,237.76400756835938,245.20445251464844,233.20286560058594,242.3004608154297,4047310070
2024-11-29,243.54949951171875,243.54949951171875,246.7762908935547,236.8212432861328,237.76397705078125,4152396835
2024-11-30,237.74374389648438,237.74374389648438,245.23687744140625,237.7225341796875,243.54884338378906,3549156564
